station_id,station_name,timestamp,direction,hour,day_of_week,is_weekend,density_score
KR-06,Koroğlu,2024-02-19T05:15:00,outbound,5.25,0,0,0.1142
QQ-07,Qara Qarayev,2024-02-19T05:15:00,inbound,5.25,0,0,0.0764
QQ-07,Qara Qarayev,2024-02-19T05:15:00,outbound,5.25,0,0,0.0385
HA-08,Həzi Aslanov,2024-02-19T05:15:00,inbound,5.25,0,0,0.1088
HA-08,Həzi Aslanov,2024-02-19T05:15:00,outbound,5.25,0,0,0.0552
IC-01,İçərişəhər,2024-02-19T05:30:00,inbound,5.5,0,0,0.0921
IC-01,İçərişəhər,2024-02-19T05:30:00,outbound,5.5,0,0,0.0731
MY-02,28 May,2024-02-19T05:30:00,inbound,5.5,0,0,0.0795
MY-02,28 May,2024-02-19T05:30:00,outbound,5.5,0,0,0.0481
NN-03,Nəriman Nərimanov,2024-02-19T05:30:00,inbound,5.5,0,0,0.0411
NN-03,Nəriman Nərimanov,2024-02-19T05:30:00,outbound,5.5,0,0,0.108
BK-04,Bakmil,2024-02-19T05:30:00,inbound,5.5,0,0,0.0142
BK-04,Bakmil,2024-02-19T05:30:00,outbound,5.5,0,0,0.0748
UL-05,Ulduz,2024-02-19T05:30:00,inbound,5.5,0,0,0.1071
UL-05,Ulduz,2024-02-19T05:30:00,outbound,5.5,0,0,0.0179
KR-06,Koroğlu,2024-02-19T05:30:00,inbound,5.5,0,0,0.0977
KR-06,Koroğlu,2024-02-19T05:30:00,outbound,5.5,0,0,0.1212
QQ-07,Qara Qarayev,2024-02-19T05:30:00,inbound,5.5,0,0,0.0884
QQ-07,Qara Qarayev,2024-02-19T05:30:00,outbound,5.5,0,0,0.0378
HA-08,Həzi Aslanov,2024-02-19T05:30:00,inbound,5.5,0,0,0.0463
HA-08,Həzi Aslanov,2024-02-19T05:30:00,outbound,5.5,0,0,0.0991
IC-01,İçərişəhər,2024-02-19T05:45:00,inbound,5.75,0,0,0.058
IC-01,İçərişəhər,2024-02-19T05:45:00,outbound,5.75,0,0,0.068
MY-02,28 May,2024-02-19T05:45:00,inbound,5.75,0,0,0.0506
MY-02,28 May,2024-02-19T05:45:00,outbound,5.75,0,0,0.091
NN-03,Nəriman Nərimanov,2024-02-19T05:45:00,inbound,5.75,0,0,0.0795
NN-03,Nəriman Nərimanov,2024-02-19T05:45:00,outbound,5.75,0,0,0.0483
BK-04,Bakmil,2024-02-19T05:45:00,inbound,5.75,0,0,0.0229
BK-04,Bakmil,2024-02-19T05:45:00,outbound,5.75,0,0,0.0297
UL-05,Ulduz,2024-02-19T05:45:00,inbound,5.75,0,0,0.024
UL-05,Ulduz,2024-02-19T05:45:00,outbound,5.75,0,0,0.0815
KR-06,Koroğlu,2024-02-19T05:45:00,inbound,5.75,0,0,0.0954
KR-06,Koroğlu,2024-02-19T05:45:00,outbound,5.75,0,0,0.1023
QQ-07,Qara Qarayev,2024-02-19T05:45:00,inbound,5.75,0,0,0.1035
QQ-07,Qara Qarayev,2024-02-19T05:45:00,outbound,5.75,0,0,0.0805
HA-08,Həzi Aslanov,2024-02-19T05:45:00,inbound,5.75,0,0,0.1057
HA-08,Həzi Aslanov,2024-02-19T05:45:00,outbound,5.75,0,0,0.1261
IC-01,İçərişəhər,2024-02-19T06:00:00,inbound,6.0,0,0,0.1149
IC-01,İçərişəhər,2024-02-19T06:00:00,outbound,6.0,0,0,0.0566
MY-02,28 May,2024-02-19T06:00:00,inbound,6.0,0,0,0.1435
MY-02,28 May,2024-02-19T06:00:00,outbound,6.0,0,0,0.1298
NN-03,Nəriman Nərimanov,2024-02-19T06:00:00,inbound,6.0,0,0,0.0964
NN-03,Nəriman Nərimanov,2024-02-19T06:00:00,outbound,6.0,0,0,0.0467
BK-04,Bakmil,2024-02-19T06:00:00,inbound,6.0,0,0,0.0991
BK-04,Bakmil,2024-02-19T06:00:00,outbound,6.0,0,0,0.0365
UL-05,Ulduz,2024-02-19T06:00:00,inbound,6.0,0,0,0.0675
UL-05,Ulduz,2024-02-19T06:00:00,outbound,6.0,0,0,0.0354
KR-06,Koroğlu,2024-02-19T06:00:00,inbound,6.0,0,0,0.1221
KR-06,Koroğlu,2024-02-19T06:00:00,outbound,6.0,0,0,0.0343
QQ-07,Qara Qarayev,2024-02-19T06:00:00,inbound,6.0,0,0,0.0303
QQ-07,Qara Qarayev,2024-02-19T06:00:00,outbound,6.0,0,0,0.0807
HA-08,Həzi Aslanov,2024-02-19T06:00:00,inbound,6.0,0,0,0.1346
HA-08,Həzi Aslanov,2024-02-19T06:00:00,outbound,6.0,0,0,0.0972
IC-01,İçərişəhər,2024-02-19T06:15:00,inbound,6.25,0,0,0.1149
IC-01,İçərişəhər,2024-02-19T06:15:00,outbound,6.25,0,0,0.0941
MY-02,28 May,2024-02-19T06:15:00,inbound,6.25,0,0,0.0894
MY-02,28 May,2024-02-19T06:15:00,outbound,6.25,0,0,0.1068
NN-03,Nəriman Nərimanov,2024-02-19T06:15:00,inbound,6.25,0,0,0.0492
NN-03,Nəriman Nərimanov,2024-02-19T06:15:00,outbound,6.25,0,0,0.0724
BK-04,Bakmil,2024-02-19T06:15:00,inbound,6.25,0,0,0.0763
BK-04,Bakmil,2024-02-19T06:15:00,outbound,6.25,0,0,0.0694
UL-05,Ulduz,2024-02-19T06:15:00,inbound,6.25,0,0,0.0804
UL-05,Ulduz,2024-02-19T06:15:00,outbound,6.25,0,0,0.1151
KR-06,Koroğlu,2024-02-19T06:15:00,inbound,6.25,0,0,0.1169
KR-06,Koroğlu,2024-02-19T06:15:00,outbound,6.25,0,0,0.127
QQ-07,Qara Qarayev,2024-02-19T06:15:00,inbound,6.25,0,0,0.1254
QQ-07,Qara Qarayev,2024-02-19T06:15:00,outbound,6.25,0,0,0.0383
HA-08,Həzi Aslanov,2024-02-19T06:15:00,inbound,6.25,0,0,0.0749
HA-08,Həzi Aslanov,2024-02-19T06:15:00,outbound,6.25,0,0,0.0714
IC-01,İçərişəhər,2024-02-19T06:30:00,inbound,6.5,0,0,0.1346
IC-01,İçərişəhər,2024-02-19T06:30:00,outbound,6.5,0,0,0.1517
MY-02,28 May,2024-02-19T06:30:00,inbound,6.5,0,0,0.1573
MY-02,28 May,2024-02-19T06:30:00,outbound,6.5,0,0,0.0851
NN-03,Nəriman Nərimanov,2024-02-19T06:30:00,inbound,6.5,0,0,0.0695
NN-03,Nəriman Nərimanov,2024-02-19T06:30:00,outbound,6.5,0,0,0.1613
BK-04,Bakmil,2024-02-19T06:30:00,inbound,6.5,0,0,0.0759
BK-04,Bakmil,2024-02-19T06:30:00,outbound,6.5,0,0,0.0914
UL-05,Ulduz,2024-02-19T06:30:00,inbound,6.5,0,0,0.046
UL-05,Ulduz,2024-02-19T06:30:00,outbound,6.5,0,0,0.0698
KR-06,Koroğlu,2024-02-19T06:30:00,inbound,6.5,0,0,0.0963
KR-06,Koroğlu,2024-02-19T06:30:00,outbound,6.5,0,0,0.0966
QQ-07,Qara Qarayev,2024-02-19T06:30:00,inbound,6.5,0,0,0.098
QQ-07,Qara Qarayev,2024-02-19T06:30:00,outbound,6.5,0,0,0.0801
HA-08,Həzi Aslanov,2024-02-19T06:30:00,inbound,6.5,0,0,0.1497
HA-08,Həzi Aslanov,2024-02-19T06:30:00,outbound,6.5,0,0,0.1027
IC-01,İçərişəhər,2024-02-19T06:45:00,inbound,6.75,0,0,0.1458
IC-01,İçərişəhər,2024-02-19T06:45:00,outbound,6.75,0,0,0.1894
MY-02,28 May,2024-02-19T06:45:00,inbound,6.75,0,0,0.1648
MY-02,28 May,2024-02-19T06:45:00,outbound,6.75,0,0,0.1924
NN-03,Nəriman Nərimanov,2024-02-19T06:45:00,inbound,6.75,0,0,0.0977
NN-03,Nəriman Nərimanov,2024-02-19T06:45:00,outbound,6.75,0,0,0.1385
BK-04,Bakmil,2024-02-19T06:45:00,inbound,6.75,0,0,0.1424
BK-04,Bakmil,2024-02-19T06:45:00,outbound,6.75,0,0,0.0859
UL-05,Ulduz,2024-02-19T06:45:00,inbound,6.75,0,0,0.084
UL-05,Ulduz,2024-02-19T06:45:00,outbound,6.75,0,0,0.1312
KR-06,Koroğlu,2024-02-19T06:45:00,inbound,6.75,0,0,0.1784
KR-06,Koroğlu,2024-02-19T06:45:00,outbound,6.75,0,0,0.1866
QQ-07,Qara Qarayev,2024-02-19T06:45:00,inbound,6.75,0,0,0.0953
QQ-07,Qara Qarayev,2024-02-19T06:45:00,outbound,6.75,0,0,0.1237
HA-08,Həzi Aslanov,2024-02-19T06:45:00,inbound,6.75,0,0,0.1593
HA-08,Həzi Aslanov,2024-02-19T06:45:00,outbound,6.75,0,0,0.1606
IC-01,İçərişəhər,2024-02-19T07:00:00,inbound,7.0,0,0,0.2137
IC-01,İçərişəhər,2024-02-19T07:00:00,outbound,7.0,0,0,0.2164
MY-02,28 May,2024-02-19T07:00:00,inbound,7.0,0,0,0.3073
MY-02,28 May,2024-02-19T07:00:00,outbound,7.0,0,0,0.2185
NN-03,Nəriman Nərimanov,2024-02-19T07:00:00,inbound,7.0,0,0,0.2187
NN-03,Nəriman Nərimanov,2024-02-19T07:00:00,outbound,7.0,0,0,0.2352
BK-04,Bakmil,2024-02-19T07:00:00,inbound,7.0,0,0,0.1883
BK-04,Bakmil,2024-02-19T07:00:00,outbound,7.0,0,0,0.1304
UL-05,Ulduz,2024-02-19T07:00:00,inbound,7.0,0,0,0.1643
UL-05,Ulduz,2024-02-19T07:00:00,outbound,7.0,0,0,0.1627
KR-06,Koroğlu,2024-02-19T07:00:00,inbound,7.0,0,0,0.2381
KR-06,Koroğlu,2024-02-19T07:00:00,outbound,7.0,0,0,0.1467
QQ-07,Qara Qarayev,2024-02-19T07:00:00,inbound,7.0,0,0,0.1899
QQ-07,Qara Qarayev,2024-02-19T07:00:00,outbound,7.0,0,0,0.1429
HA-08,Həzi Aslanov,2024-02-19T07:00:00,inbound,7.0,0,0,0.2641
HA-08,Həzi Aslanov,2024-02-19T07:00:00,outbound,7.0,0,0,0.2297
IC-01,İçərişəhər,2024-02-19T07:15:00,inbound,7.25,0,0,0.3371
IC-01,İçərişəhər,2024-02-19T07:15:00,outbound,7.25,0,0,0.3528
MY-02,28 May,2024-02-19T07:15:00,inbound,7.25,0,0,0.3865
MY-02,28 May,2024-02-19T07:15:00,outbound,7.25,0,0,0.3128
NN-03,Nəriman Nərimanov,2024-02-19T07:15:00,inbound,7.25,0,0,0.3239
NN-03,Nəriman Nərimanov,2024-02-19T07:15:00,outbound,7.25,0,0,0.322
BK-04,Bakmil,2024-02-19T07:15:00,inbound,7.25,0,0,0.2049
BK-04,Bakmil,2024-02-19T07:15:00,outbound,7.25,0,0,0.249
UL-05,Ulduz,2024-02-19T07:15:00,inbound,7.25,0,0,0.226
UL-05,Ulduz,2024-02-19T07:15:00,outbound,7.25,0,0,0.2277
KR-06,Koroğlu,2024-02-19T07:15:00,inbound,7.25,0,0,0.3235
KR-06,Koroğlu,2024-02-19T07:15:00,outbound,7.25,0,0,0.2949
QQ-07,Qara Qarayev,2024-02-19T07:15:00,inbound,7.25,0,0,0.307
QQ-07,Qara Qarayev,2024-02-19T07:15:00,outbound,7.25,0,0,0.2316
HA-08,Həzi Aslanov,2024-02-19T07:15:00,inbound,7.25,0,0,0.3556
HA-08,Həzi Aslanov,2024-02-19T07:15:00,outbound,7.25,0,0,0.2791
IC-01,İçərişəhər,2024-02-19T07:30:00,inbound,7.5,0,0,0.4484
IC-01,İçərişəhər,2024-02-19T07:30:00,outbound,7.5,0,0,0.4345
MY-02,28 May,2024-02-19T07:30:00,inbound,7.5,0,0,0.5496
MY-02,28 May,2024-02-19T07:30:00,outbound,7.5,0,0,0.5306
NN-03,Nəriman Nərimanov,2024-02-19T07:30:00,inbound,7.5,0,0,0.4039
NN-03,Nəriman Nərimanov,2024-02-19T07:30:00,outbound,7.5,0,0,0.3984
BK-04,Bakmil,2024-02-19T07:30:00,inbound,7.5,0,0,0.3597
BK-04,Bakmil,2024-02-19T07:30:00,outbound,7.5,0,0,0.3115
UL-05,Ulduz,2024-02-19T07:30:00,inbound,7.5,0,0,0.3172
UL-05,Ulduz,2024-02-19T07:30:00,outbound,7.5,0,0,0.303
KR-06,Koroğlu,2024-02-19T07:30:00,inbound,7.5,0,0,0.4414
KR-06,Koroğlu,2024-02-19T07:30:00,outbound,7.5,0,0,0.4304
QQ-07,Qara Qarayev,2024-02-19T07:30:00,inbound,7.5,0,0,0.3844
QQ-07,Qara Qarayev,2024-02-19T07:30:00,outbound,7.5,0,0,0.339
HA-08,Həzi Aslanov,2024-02-19T07:30:00,inbound,7.5,0,0,0.5041
HA-08,Həzi Aslanov,2024-02-19T07:30:00,outbound,7.5,0,0,0.4978
IC-01,İçərişəhər,2024-02-19T07:45:00,inbound,7.75,0,0,0.6696
IC-01,İçərişəhər,2024-02-19T07:45:00,outbound,7.75,0,0,0.5916
MY-02,28 May,2024-02-19T07:45:00,inbound,7.75,0,0,0.675
MY-02,28 May,2024-02-19T07:45:00,outbound,7.75,0,0,0.6542
NN-03,Nəriman Nərimanov,2024-02-19T07:45:00,inbound,7.75,0,0,0.5674
NN-03,Nəriman Nərimanov,2024-02-19T07:45:00,outbound,7.75,0,0,0.5063
BK-04,Bakmil,2024-02-19T07:45:00,inbound,7.75,0,0,0.4162
BK-04,Bakmil,2024-02-19T07:45:00,outbound,7.75,0,0,0.4341
UL-05,Ulduz,2024-02-19T07:45:00,inbound,7.75,0,0,0.4624
UL-05,Ulduz,2024-02-19T07:45:00,outbound,7.75,0,0,0.4476
KR-06,Koroğlu,2024-02-19T07:45:00,inbound,7.75,0,0,0.5471
KR-06,Koroğlu,2024-02-19T07:45:00,outbound,7.75,0,0,0.5583
QQ-07,Qara Qarayev,2024-02-19T07:45:00,inbound,7.75,0,0,0.5408
QQ-07,Qara Qarayev,2024-02-19T07:45:00,outbound,7.75,0,0,0.453
HA-08,Həzi Aslanov,2024-02-19T07:45:00,inbound,7.75,0,0,0.707
HA-08,Həzi Aslanov,2024-02-19T07:45:00,outbound,7.75,0,0,0.6411
IC-01,İçərişəhər,2024-02-19T08:00:00,inbound,8.0,0,0,0.7442
IC-01,İçərişəhər,2024-02-19T08:00:00,outbound,8.0,0,0,0.7247
MY-02,28 May,2024-02-19T08:00:00,inbound,8.0,0,0,0.9258
MY-02,28 May,2024-02-19T08:00:00,outbound,8.0,0,0,0.8039
NN-03,Nəriman Nərimanov,2024-02-19T08:00:00,inbound,8.0,0,0,0.7157
NN-03,Nəriman Nərimanov,2024-02-19T08:00:00,outbound,8.0,0,0,0.6242
BK-04,Bakmil,2024-02-19T08:00:00,inbound,8.0,0,0,0.5486
BK-04,Bakmil,2024-02-19T08:00:00,outbound,8.0,0,0,0.5473
UL-05,Ulduz,2024-02-19T08:00:00,inbound,8.0,0,0,0.5627
UL-05,Ulduz,2024-02-19T08:00:00,outbound,8.0,0,0,0.4963
KR-06,Koroğlu,2024-02-19T08:00:00,inbound,8.0,0,0,0.6947
KR-06,Koroğlu,2024-02-19T08:00:00,outbound,8.0,0,0,0.6526
QQ-07,Qara Qarayev,2024-02-19T08:00:00,inbound,8.0,0,0,0.6371
QQ-07,Qara Qarayev,2024-02-19T08:00:00,outbound,8.0,0,0,0.6254
HA-08,Həzi Aslanov,2024-02-19T08:00:00,inbound,8.0,0,0,0.7922
HA-08,Həzi Aslanov,2024-02-19T08:00:00,outbound,8.0,0,0,0.7233
IC-01,İçərişəhər,2024-02-19T08:15:00,inbound,8.25,0,0,0.8929
IC-01,İçərişəhər,2024-02-19T08:15:00,outbound,8.25,0,0,0.8284
MY-02,28 May,2024-02-19T08:15:00,inbound,8.25,0,0,1.0
MY-02,28 May,2024-02-19T08:15:00,outbound,8.25,0,0,0.8647
NN-03,Nəriman Nərimanov,2024-02-19T08:15:00,inbound,8.25,0,0,0.875
NN-03,Nəriman Nərimanov,2024-02-19T08:15:00,outbound,8.25,0,0,0.7215
BK-04,Bakmil,2024-02-19T08:15:00,inbound,8.25,0,0,0.6043
BK-04,Bakmil,2024-02-19T08:15:00,outbound,8.25,0,0,0.5667
UL-05,Ulduz,2024-02-19T08:15:00,inbound,8.25,0,0,0.6891
UL-05,Ulduz,2024-02-19T08:15:00,outbound,8.25,0,0,0.6094
KR-06,Koroğlu,2024-02-19T08:15:00,inbound,8.25,0,0,0.7839
KR-06,Koroğlu,2024-02-19T08:15:00,outbound,8.25,0,0,0.7058
QQ-07,Qara Qarayev,2024-02-19T08:15:00,inbound,8.25,0,0,0.7569
QQ-07,Qara Qarayev,2024-02-19T08:15:00,outbound,8.25,0,0,0.6848
HA-08,Həzi Aslanov,2024-02-19T08:15:00,inbound,8.25,0,0,0.9269
HA-08,Həzi Aslanov,2024-02-19T08:15:00,outbound,8.25,0,0,0.8197
IC-01,İçərişəhər,2024-02-19T08:30:00,inbound,8.5,0,0,0.8904
IC-01,İçərişəhər,2024-02-19T08:30:00,outbound,8.5,0,0,0.8974
MY-02,28 May,2024-02-19T08:30:00,inbound,8.5,0,0,1.0
MY-02,28 May,2024-02-19T08:30:00,outbound,8.5,0,0,0.9926
NN-03,Nəriman Nərimanov,2024-02-19T08:30:00,inbound,8.5,0,0,0.8871
NN-03,Nəriman Nərimanov,2024-02-19T08:30:00,outbound,8.5,0,0,0.7501
BK-04,Bakmil,2024-02-19T08:30:00,inbound,8.5,0,0,0.6776
BK-04,Bakmil,2024-02-19T08:30:00,outbound,8.5,0,0,0.5551
UL-05,Ulduz,2024-02-19T08:30:00,inbound,8.5,0,0,0.6756
UL-05,Ulduz,2024-02-19T08:30:00,outbound,8.5,0,0,0.6555
KR-06,Koroğlu,2024-02-19T08:30:00,inbound,8.5,0,0,0.8112
KR-06,Koroğlu,2024-02-19T08:30:00,outbound,8.5,0,0,0.7727
QQ-07,Qara Qarayev,2024-02-19T08:30:00,inbound,8.5,0,0,0.7212
QQ-07,Qara Qarayev,2024-02-19T08:30:00,outbound,8.5,0,0,0.6548
HA-08,Həzi Aslanov,2024-02-19T08:30:00,inbound,8.5,0,0,0.9748
HA-08,Həzi Aslanov,2024-02-19T08:30:00,outbound,8.5,0,0,0.8789
IC-01,İçərişəhər,2024-02-19T08:45:00,inbound,8.75,0,0,0.8923
IC-01,İçərişəhər,2024-02-19T08:45:00,outbound,8.75,0,0,0.8322
MY-02,28 May,2024-02-19T08:45:00,inbound,8.75,0,0,1.0
MY-02,28 May,2024-02-19T08:45:00,outbound,8.75,0,0,0.8822
NN-03,Nəriman Nərimanov,2024-02-19T08:45:00,inbound,8.75,0,0,0.8605
NN-03,Nəriman Nərimanov,2024-02-19T08:45:00,outbound,8.75,0,0,0.7333
BK-04,Bakmil,2024-02-19T08:45:00,inbound,8.75,0,0,0.5899
BK-04,Bakmil,2024-02-19T08:45:00,outbound,8.75,0,0,0.6232
UL-05,Ulduz,2024-02-19T08:45:00,inbound,8.75,0,0,0.6515
UL-05,Ulduz,2024-02-19T08:45:00,outbound,8.75,0,0,0.6622
KR-06,Koroğlu,2024-02-19T08:45:00,inbound,8.75,0,0,0.7867
KR-06,Koroğlu,2024-02-19T08:45:00,outbound,8.75,0,0,0.7583
QQ-07,Qara Qarayev,2024-02-19T08:45:00,inbound,8.75,0,0,0.766
QQ-07,Qara Qarayev,2024-02-19T08:45:00,outbound,8.75,0,0,0.6673
HA-08,Həzi Aslanov,2024-02-19T08:45:00,inbound,8.75,0,0,0.9624
HA-08,Həzi Aslanov,2024-02-19T08:45:00,outbound,8.75,0,0,0.8788
IC-01,İçərişəhər,2024-02-19T09:00:00,inbound,9.0,0,0,0.8011
IC-01,İçərişəhər,2024-02-19T09:00:00,outbound,9.0,0,0,0.7503
MY-02,28 May,2024-02-19T09:00:00,inbound,9.0,0,0,0.8615
MY-02,28 May,2024-02-19T09:00:00,outbound,9.0,0,0,0.7713
NN-03,Nəriman Nərimanov,2024-02-19T09:00:00,inbound,9.0,0,0,0.7494
NN-03,Nəriman Nərimanov,2024-02-19T09:00:00,outbound,9.0,0,0,0.6544
BK-04,Bakmil,2024-02-19T09:00:00,inbound,9.0,0,0,0.5913
BK-04,Bakmil,2024-02-19T09:00:00,outbound,9.0,0,0,0.553
UL-05,Ulduz,2024-02-19T09:00:00,inbound,9.0,0,0,0.6256
UL-05,Ulduz,2024-02-19T09:00:00,outbound,9.0,0,0,0.5216
KR-06,Koroğlu,2024-02-19T09:00:00,inbound,9.0,0,0,0.7193
KR-06,Koroğlu,2024-02-19T09:00:00,outbound,9.0,0,0,0.6149
QQ-07,Qara Qarayev,2024-02-19T09:00:00,inbound,9.0,0,0,0.6354
QQ-07,Qara Qarayev,2024-02-19T09:00:00,outbound,9.0,0,0,0.606
HA-08,Həzi Aslanov,2024-02-19T09:00:00,inbound,9.0,0,0,0.8435
HA-08,Həzi Aslanov,2024-02-19T09:00:00,outbound,9.0,0,0,0.7805
IC-01,İçərişəhər,2024-02-19T09:15:00,inbound,9.25,0,0,0.6526
IC-01,İçərişəhər,2024-02-19T09:15:00,outbound,9.25,0,0,0.5445
MY-02,28 May,2024-02-19T09:15:00,inbound,9.25,0,0,0.6887
MY-02,28 May,2024-02-19T09:15:00,outbound,9.25,0,0,0.6364
NN-03,Nəriman Nərimanov,2024-02-19T09:15:00,inbound,9.25,0,0,0.5597
NN-03,Nəriman Nərimanov,2024-02-19T09:15:00,outbound,9.25,0,0,0.5718
BK-04,Bakmil,2024-02-19T09:15:00,inbound,9.25,0,0,0.4199
BK-04,Bakmil,2024-02-19T09:15:00,outbound,9.25,0,0,0.3871
UL-05,Ulduz,2024-02-19T09:15:00,inbound,9.25,0,0,0.5303
UL-05,Ulduz,2024-02-19T09:15:00,outbound,9.25,0,0,0.4707
KR-06,Koroğlu,2024-02-19T09:15:00,inbound,9.25,0,0,0.596
KR-06,Koroğlu,2024-02-19T09:15:00,outbound,9.25,0,0,0.4693
QQ-07,Qara Qarayev,2024-02-19T09:15:00,inbound,9.25,0,0,0.5634
QQ-07,Qara Qarayev,2024-02-19T09:15:00,outbound,9.25,0,0,0.4447
HA-08,Həzi Aslanov,2024-02-19T09:15:00,inbound,9.25,0,0,0.669
HA-08,Həzi Aslanov,2024-02-19T09:15:00,outbound,9.25,0,0,0.6401
IC-01,İçərişəhər,2024-02-19T09:30:00,inbound,9.5,0,0,0.49
IC-01,İçərişəhər,2024-02-19T09:30:00,outbound,9.5,0,0,0.4082
MY-02,28 May,2024-02-19T09:30:00,inbound,9.5,0,0,0.5295
MY-02,28 May,2024-02-19T09:30:00,outbound,9.5,0,0,0.4788
NN-03,Nəriman Nərimanov,2024-02-19T09:30:00,inbound,9.5,0,0,0.4758
NN-03,Nəriman Nərimanov,2024-02-19T09:30:00,outbound,9.5,0,0,0.4338
BK-04,Bakmil,2024-02-19T09:30:00,inbound,9.5,0,0,0.3651
BK-04,Bakmil,2024-02-19T09:30:00,outbound,9.5,0,0,0.3259
UL-05,Ulduz,2024-02-19T09:30:00,inbound,9.5,0,0,0.3608
UL-05,Ulduz,2024-02-19T09:30:00,outbound,9.5,0,0,0.3362
KR-06,Koroğlu,2024-02-19T09:30:00,inbound,9.5,0,0,0.4468
KR-06,Koroğlu,2024-02-19T09:30:00,outbound,9.5,0,0,0.4241
QQ-07,Qara Qarayev,2024-02-19T09:30:00,inbound,9.5,0,0,0.421
QQ-07,Qara Qarayev,2024-02-19T09:30:00,outbound,9.5,0,0,0.3089
HA-08,Həzi Aslanov,2024-02-19T09:30:00,inbound,9.5,0,0,0.5099
HA-08,Həzi Aslanov,2024-02-19T09:30:00,outbound,9.5,0,0,0.4452
IC-01,İçərişəhər,2024-02-19T09:45:00,inbound,9.75,0,0,0.3684
IC-01,İçərişəhər,2024-02-19T09:45:00,outbound,9.75,0,0,0.3415
MY-02,28 May,2024-02-19T09:45:00,inbound,9.75,0,0,0.3777
MY-02,28 May,2024-02-19T09:45:00,outbound,9.75,0,0,0.3571
NN-03,Nəriman Nərimanov,2024-02-19T09:45:00,inbound,9.75,0,0,0.2763
NN-03,Nəriman Nərimanov,2024-02-19T09:45:00,outbound,9.75,0,0,0.2787
BK-04,Bakmil,2024-02-19T09:45:00,inbound,9.75,0,0,0.2211
BK-04,Bakmil,2024-02-19T09:45:00,outbound,9.75,0,0,0.2417
UL-05,Ulduz,2024-02-19T09:45:00,inbound,9.75,0,0,0.263
UL-05,Ulduz,2024-02-19T09:45:00,outbound,9.75,0,0,0.1955
KR-06,Koroğlu,2024-02-19T09:45:00,inbound,9.75,0,0,0.2788
KR-06,Koroğlu,2024-02-19T09:45:00,outbound,9.75,0,0,0.2854
QQ-07,Qara Qarayev,2024-02-19T09:45:00,inbound,9.75,0,0,0.283
QQ-07,Qara Qarayev,2024-02-19T09:45:00,outbound,9.75,0,0,0.227
HA-08,Həzi Aslanov,2024-02-19T09:45:00,inbound,9.75,0,0,0.3938
HA-08,Həzi Aslanov,2024-02-19T09:45:00,outbound,9.75,0,0,0.3127
IC-01,İçərişəhər,2024-02-19T10:00:00,inbound,10.0,0,0,0.2287
IC-01,İçərişəhər,2024-02-19T10:00:00,outbound,10.0,0,0,0.1952
MY-02,28 May,2024-02-19T10:00:00,inbound,10.0,0,0,0.2212
MY-02,28 May,2024-02-19T10:00:00,outbound,10.0,0,0,0.228
NN-03,Nəriman Nərimanov,2024-02-19T10:00:00,inbound,10.0,0,0,0.2001
NN-03,Nəriman Nərimanov,2024-02-19T10:00:00,outbound,10.0,0,0,0.1872
BK-04,Bakmil,2024-02-19T10:00:00,inbound,10.0,0,0,0.1749
BK-04,Bakmil,2024-02-19T10:00:00,outbound,10.0,0,0,0.1609
UL-05,Ulduz,2024-02-19T10:00:00,inbound,10.0,0,0,0.1761
UL-05,Ulduz,2024-02-19T10:00:00,outbound,10.0,0,0,0.1341
KR-06,Koroğlu,2024-02-19T10:00:00,inbound,10.0,0,0,0.1979
KR-06,Koroğlu,2024-02-19T10:00:00,outbound,10.0,0,0,0.1657
QQ-07,Qara Qarayev,2024-02-19T10:00:00,inbound,10.0,0,0,0.161
QQ-07,Qara Qarayev,2024-02-19T10:00:00,outbound,10.0,0,0,0.1728
HA-08,Həzi Aslanov,2024-02-19T10:00:00,inbound,10.0,0,0,0.2617
HA-08,Həzi Aslanov,2024-02-19T10:00:00,outbound,10.0,0,0,0.1894
IC-01,İçərişəhər,2024-02-19T10:15:00,inbound,10.25,0,0,0.1166
IC-01,İçərişəhər,2024-02-19T10:15:00,outbound,10.25,0,0,0.1741
MY-02,28 May,2024-02-19T10:15:00,inbound,10.25,0,0,0.1288
MY-02,28 May,2024-02-19T10:15:00,outbound,10.25,0,0,0.1933
NN-03,Nəriman Nərimanov,2024-02-19T10:15:00,inbound,10.25,0,0,0.133
NN-03,Nəriman Nərimanov,2024-02-19T10:15:00,outbound,10.25,0,0,0.1651
BK-04,Bakmil,2024-02-19T10:15:00,inbound,10.25,0,0,0.0664
BK-04,Bakmil,2024-02-19T10:15:00,outbound,10.25,0,0,0.1128
UL-05,Ulduz,2024-02-19T10:15:00,inbound,10.25,0,0,0.1095
UL-05,Ulduz,2024-02-19T10:15:00,outbound,10.25,0,0,0.1109
KR-06,Koroğlu,2024-02-19T10:15:00,inbound,10.25,0,0,0.1379
KR-06,Koroğlu,2024-02-19T10:15:00,outbound,10.25,0,0,0.1421
QQ-07,Qara Qarayev,2024-02-19T10:15:00,inbound,10.25,0,0,0.1771
QQ-07,Qara Qarayev,2024-02-19T10:15:00,outbound,10.25,0,0,0.1097
HA-08,Həzi Aslanov,2024-02-19T10:15:00,inbound,10.25,0,0,0.1363
HA-08,Həzi Aslanov,2024-02-19T10:15:00,outbound,10.25,0,0,0.1306
IC-01,İçərişəhər,2024-02-19T10:30:00,inbound,10.5,0,0,0.0929
